Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.CN.6998.01,0.0005,0,0.02151977701066778,0.038766075064968424,0,0.22758708038667463,0,0.049049477038884404,0.01043242743228235,0,0,0,0.013510785399429888,0.3010645045933441,0.07323065638842549,0.05805572503303871,0.0014592331277221416,0.03496144294872152,0,0.1698659078875086,0,0,0.091,0.10749724240796484,1.0751064839469369
TCGA.DQ.7591.01,0.04008898935275938,0.004710836251142011,0.011188064215103263,0.15234467909291136,0,0.1333841209092028,0.022903626335749005,0.17849591051561345,0.0843428411640283,0,0.04032821279707542,0,0.004200842378603583,0.05399356318328272,0.08662312543777147,0.09607101714355001,0.011039361321403249,0.06551196833644989,0.014772841565354144,0,0,0,0.028,0.19572213008803033,1.019368292715316
TCGA.CV.6436.01,0.0008,0,0.008019906045253803,0.3744429687569526,0,0,0.017237036225216468,0.07716962690679482,0.010868592770680016,0,0.09157982690861056,0.005038365986484041,0.015090716567268547,0.03395162700048189,0.18740653356212258,0.16267831436445032,0,0,0.015733852443253538,0,0,0,0.004,0.358051097822436,0.9561349578793136
TCGA.F7.A50I.01,0,0,0.01408271969563915,0.10418749964874507,0,0,0,0.13174312894198148,0.054781789141881504,0,0.10357505276968519,0,0,0.2354945657959327,0.13994835758443994,0.08281763016221975,0,0.12309568016800257,0.010273576091472524,0,0,0,0.031,0.18250515525074096,1.0411156171778986
TCGA.CV.A468.01,0.009793297658853442,0,0.03876023083007237,0.16713543302986622,0,0.1152802128897756,0.002052896523395929,0.12426923009886753,0.09653197546962304,0,0.07663633557042283,0,0.0298620301414695,0.04465671287830238,0.09116020001180225,0.13169848887068075,0.019452847781120875,0.03454010869588101,0.01816999954986633,0,0,0,0.004,0.35079034742487314,0.9420506358234908
TCGA.D6.A6ES.01,0,0,0,0.06315847594933359,0,0.03178490011685696,0,0.04582521474215046,0.03456792174299378,0,0.06091603019949002,0,0.016719527021637023,0.43210135176703335,0,0.1139437377081625,0.007008463195149936,0.1383369117051748,0,0.03443076017460985,0,0.021206705677407744,0.01,0.25395418258983116,1.0190484087423275
TCGA.CR.7369.01,0.0315790621866865,0,0.13797291767045214,0.021269321270561265,0,0.18687243600984632,0,0.0723387474059027,0.02030355008538131,0,0.005623284415491307,0,0,0.26426500751837867,0,0.16356571136142498,0,0.05390137505611751,0,0.03772658876477959,0.004581998254977753,0,0.021,0.2089775692109104,1.0051817467502697
TCGA.CR.6472.01,0.09940986497188602,0,0.026405031222222708,0.07378512021080284,0,0.20201334658064377,0,0.15580330318117971,0.07172889537274488,0,0.042200404497730104,0.007041598818075876,0.01349559338886966,0,0.08062462741404729,0.11886059067052436,0,0.05251916251236677,0.056112461158906106,0,0,0,0.091,0.10702906683341643,1.0508839889463866
TCGA.CN.6024.01,0.04161404795221746,0,0.04532927579312869,0,0,0.1253996826354286,0,0.046732120314959505,0.032051395571849196,0,0,0.019050149953302474,0.014122711369133166,0.4336015529092867,0,0.05901506893020702,0.03871043737657182,0,0,0.1294445604974459,0.01492899669646945,0,0.233,0.058408223080140084,1.116119621262294
TCGA.CR.7376.01,0.0026826113267612636,0,0.004847415491191239,0.05014730381081579,0,0.1879926487273695,0.013221870141488084,0.0706201238857278,0.009713528151331776,0,0.04261807210319538,0,0.001628016200365544,0.27346319133627384,0.1281414624658287,0.18124424621708557,0,0.008570458311863392,0.0251090518307021,0,0,0,0.003,0.4029353134299829,0.9202952523577077
