Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.S8.A6BW.01,0,0,0.020819371158051516,0,0.04492529869918558,0.06916863448371671,0,0,0.009726718508425021,0,0.022539646768314592,0.0033132016343835253,0.05702113791272604,0.1348183989789049,0,0.16451599640881315,0.052106656208701876,0.14496584190967465,0.22751961606634657,0.048559481262755784,0,0,0.064,0.13978967024153774,1.0362560246962957
TCGA.IG.A97I.01,0,0,0.0011046194479545682,0.023149432356683163,0,0.014216436068501037,0,0.06501805804325571,0.013888360409722206,0,0,0.042095976075824215,0,0.688326937393822,0.08065110415190878,0.04601324660541825,0,0,0.02553582944691005,0,0,0,0,0.6704734161138634,0.7433692610950585
TCGA.L5.A4OF.11,0.02439965759250745,0,0.02577908300649882,0.10428045937256329,0,0.28633923676211365,0,0,0.014143926803260036,0,0.025897547377176176,0,0.015805189741708126,0,0.018405785555366188,0.058489675317069285,0,0.01071836974948985,0.3353748927576068,0.08036617596464031,0,0,0.192,0.06700999803442238,1.0874497734017807
TCGA.IG.A3I8.11,0,0.0006,0.002508788347774571,0.09037296898871121,0,0.23872030083535478,0,0.001560071776485429,0.0038804334146385045,0,0,0.03922318349450145,0.014277130586593951,0,0,0.24094335408737563,0,0.014544694680997691,0.21381874299638684,0.05055436984584951,0,0.08902977284958359,0.332,0.03598798009924092,1.0783316793886304
TCGA.R6.A6DN.01,0.01233600508116087,0,0.0012476891278797482,0.04320876712497701,0,0.11863455760754862,0.03367560147514092,0.08566097424982586,0.03519242255963293,0,0,0.04861032138255759,0.0011801813052197561,0.09766853452486599,0.04596242648108711,0.2781221415848445,0,0,0,0.19266003790023187,0,0.005840339595027147,0.033,0.20603669516035483,1.014541308291232
TCGA.R6.A8WG.01,0.007667267974146318,0,0.037821425938841566,0.04279999494641704,0,0.061746064601977554,0,0.06423011514394412,0.13856780034831345,0,0,0.02912312459002767,0,0.3677296936316028,0.060708805905769124,0.12608637993098032,0,0,0.038928971378602406,0.02459035560937767,0,0,0.012,0.29057677775801066,0.9786357134667973
TCGA.L7.A6VZ.01,0,0,0.008771681033535053,0.15960377898004643,0,0.06690101221517647,0,0.053989054868766526,0.11909749947071573,0,0,0.11085578651981062,0.013077118236732613,0.11196418684771818,0,0.10491711102903573,0,0.1319183659477339,0.05413671626863383,0.058609221103675294,0,0.006158467478419635,0.27,0.04747474433627361,1.0814686621825031
TCGA.Z6.AAPN.01,0,0.028315027737234436,0,0.1279623976734673,0,0.14057368965368786,0.047978962135632124,0.052469171552049665,0,0,0.07297161614205358,0.005323816972561691,0,0.23541131059078588,0.07526952553909286,0.08060382796444114,0,0.04717803019438848,0,0.07476866493089616,0,0.01117395891370887,0.06,0.14435933165670942,1.0404216866838978
TCGA.L5.A4ON.01,0,0.0034650977156137977,0,0,0,0.346139898723054,0,0.010450541600965469,0.1353149585684427,0,0.009582973178662087,0.052090297051658685,0.025399196656887484,0.08152799424252018,0.0665178908895879,0.10752219836306023,0,0.05805227508295616,0,0.060300919238264576,0,0.04363575868832672,0.436,0.02163641848414222,1.0896174503111573
TCGA.V5.AASW.01,0,0.004980280742254037,0.0003,0.11750962245421408,0,0.19805892605250483,0,0.12325530977435621,0.19756272466832195,0,0,0,0.002276252638806965,0.044610747760052,0.02429569329014132,0.04322354507419871,0,0.12147043553936088,0,0.12243395589551537,0,0,0.185,0.0687172785798905,1.0813836395848122
TCGA.VR.A8ET.01,0.010834320875259436,0,0.011777580722311746,0.02952653528311447,0,0.11457112384644244,0,0.16532570353591095,0,0,0.007460717845533165,0.062154888118996145,0.004999997421013106,0.3917270999213379,0.025514257244282686,0.0015200250696057196,0,0.042658538225012296,0,0.09549442100144544,0.003655622693298943,0.03277916819643558,0.491,0.014140741059931,1.120831486131636
TCGA.L5.A4OF.01,0.12820940489636043,0,0.09075547468490214,0.008767966076923917,0,0.36641713901110107,0,0.010672964820075093,0.07855495418675928,0,0.0010854217166667052,0.02662991934510743,0.022218881340224386,0.05102065621353666,0.04263702813320045,0.03308523764845889,0,0.06575026494663234,0.05519165843682961,0.019003028543221633,0,0,0.345,0.034234450156091396,1.0741164031463597
